id,perc
12003, 77.8
12005, 77.3
12007, 78.1
12009, 79.8
12011, 73.3
12013, 75.3
12015, 77.3
12017, 76.0
12019, 82.1
12021, 71.5
12023, 78.1
12027, 64.7
12029, 76.9
12031, 80.3
12033, 79.2
12035, 77.7
12037, 70.6
12039, 78.4
12041, 75.3
12043, 69.2
12045, 76.2
12047, 75.3
12049, 67.3
12051, 64.1
12053, 76.7
12055, 71.2
12057, 78.4
12059, 75.5
12061, 74.4
12063, 78.4
12065, 78.9
12067, 67.2
12069, 76.1
12071, 74.2
12073, 82.7
12075, 74.4
12077, 74.5
12079, 76.1
12081, 75.7
12083, 76.1
12085, 77.6
12086, 66.0
12087, 73.0
12089, 79.6
12091, 81.3
12093, 68.8
12095, 75.0
12097, 72.7
12099, 74.3
12101, 76.2
12103, 77.6
12105, 77.7
12107, 75.7
12109, 82.6
12111, 74.4
12113, 80.0
12115, 76.2
12117, 79.6
12119, 80.3
12121, 73.0
12123, 77.9
12125, 77.4
12127, 75.8
12129, 79.6
12131, 75.0
12133, 77.6
13001, 76.3
13003, 71.1
13005, 76.4
13007, 75.4
13009, 80.2
13011, 75.7
13013, 77.2
13015, 79.1
13017, 77.2
13019, 77.0
13021, 81.5
13023, 81.8
13025, 75.2
13027, 76.0
13029, 81.9
13031, 78.1
13033, 79.6
13035, 79.7
13037, 78.3
13039, 82.0
13043, 71.7
13045, 78.9
13047, 81.4
13049, 78.1
13051, 79.6
13053, 83.6
13055, 77.3
13057, 82.4
13059, 77.1
13061, 79.2
13063, 76.7
13065, 76.3
13067, 79.9
13069, 73.8
13071, 73.0
13073, 86.0
13075, 75.6
13077, 83.3
13079, 77.8
13081, 77.0
13083, 78.9
13085, 78.3
13087, 76.8
13089, 77.1
13091, 77.9
13093, 78.5
13095, 79.1
13097, 80.3
13099, 80.0
13101, 66.0
13103, 82.3
13105, 75.9
13107, 73.5
13109, 74.7
13111, 74.1
13113, 89.6
13115, 78.3
13117, 87.4
13119, 76.3
13121, 76.3
13123, 73.3
13125, 78.7
13127, 79.3
13129, 76.3
13131, 75.1
13133, 77.1
13135, 76.9
13137, 73.6
13139, 74.0
13141, 78.8
13143, 77.7
13145, 84.9
13147, 77.2
13149, 78.2
13151, 84.0
13153, 83.1
13155, 77.4
13157, 78.6
13159, 78.7
13161, 76.1
13163, 77.8
13165, 77.4
13167, 77.9
13169, 82.1
13171, 79.2
13173, 76.4
13175, 80.5
13177, 83.7
13179, 79.4
13181, 75.9
13183, 72.8
13185, 79.5
13187, 76.5
13189, 79.1
13191, 76.6
13193, 76.9
13195, 76.5
13197, 75.7
13199, 77.9
13201, 77.8
13205, 77.9
13207, 82.8
13209, 75.7
13211, 79.8
13213, 76.1
13215, 82.0
13217, 79.0
13219, 85.1
13221, 76.9
13223, 83.8
13225, 78.5
13227, 79.6
13229, 76.6
13231, 80.4
13233, 75.7
13235, 76.8
13237, 78.2
13239, 75.5
13241, 73.8
13243, 77.3
13245, 80.4
13247, 78.7
13249, 78.4
13251, 78.2
13253, 78.4
13255, 78.3
13257, 77.7
13259, 78.5
13261, 78.5
13263, 78.7
13265, 73.2
13267, 72.0
13269, 78.1
13271, 78.7
13273, 78.2
13275, 79.1
13277, 75.1
13279, 74.5
13281, 74.0
13283, 74.7
13285, 79.3
13287, 75.5
13289, 78.2
13291, 75.9
13293, 78.8
13295, 79.1
13297, 79.9
13299, 77.0
13301, 78.2
13303, 78.5
13305, 77.3
13307, 76.3
13309, 75.9
13311, 77.0
13313, 71.8
13315, 78.2
13317, 77.4
13319, 80.5
13321, 78.2
15001, 89.5
15003, 92.7
15007, 90.7
15009, 89.8
16001, 84.9
16003, 73.3
16005, 82.7
16007, 80.3
16009, 79.8
16011, 77.9
16013, 79.4
16015, 79.1
16017, 79.3
16019, 83.0
16021, 76.4
16023, 77.0
16025, 78.2
16027, 76.0
16029, 82.1
16031, 76.0
16033, 70.2
16035, 79.9
16037, 77.2
16039, 80.5
16041, 80.0
16043, 73.9
16045, 77.1
16047, 73.5
16049, 78.7
16051, 79.3
16053, 73.8
16055, 80.9
16057, 82.4
16059, 78.7
16061, 80.3
16063, 74.2
16065, 84.6
16067, 76.6
16069, 83.8
16071, 79.6
16073, 69.7
16075, 77.7
16077, 75.5
16079, 81.3
16081, 72.7
16083,78.3
16085,77.4
16087,74.7
17001,88.6
17003,85.3
17005,86.4
17007,86.7
17009,82.9
17011,87.7
17013,86.4
17015,85.8
17017,84.8
17019,88.1
17021,87.9
17023,87.2
17025,86.5
17027,88.3
17029,87.8
17031,81.1
17033,86.7
17035,87.2
17037,86.9
17039,88.4
17041,84.2
17043,89.5
17045,85.4
17047,87.9
17049,88.3
17051,84.4
17053,88.4
17055,84.5
17057,86.2
17059,84.0
17061,86.4
17063,89.9
17065,85.1
17067,87.9
17069,85.0
17071,84.6
17073,88.0
17075,87.3
17077,84.8
17079,87.3
17081,86.7
17083,88.2
17085,87.2
17087,84.1
17089,84.8
17091,85.4
17093,90.0
17095,86.7
17097,88.1
17099,87.5
17101,86.2
17103,86.5
17105,88.3
17107,87.7
17109,86.3
17111,88.6
17113,90.2
17115,87.6
17117,87.7
17119,88.6
17121,87.1
17123,88.9
17125,87.2
17127,87.0
17129,89.7
17131,88.4
17133,91.8
17135,85.9
17137,88.1
17139,86.6
17141,87.3
17143,87.7
17145,85.5
17147,89.4
17149,84.1
17151,83.9
17153,85.8
17155,88.8
17157,86.1
17159,86.4
17161,86.7
17163,87.2
17165,86.8
17167,89.7
17169,85.9
17171,87.8
17173,88.1
17175,87.8
17177,87.6
17179,90.0
17181,85.5
17183,87.3
17185,86.9
17187,87.8
17189,89.3
17191,85.6
17193,85.6
17195,86.8
17197,88.4
17199,86.1
17201,85.0
17203,91.0
18001,81.9
18003,83.2
18005,84.5
18007,83.5
18009,83.8
18011,88.8
18013,83.2
18015,83.5
18017,82.7
18019,84.0
18021,83.6
18023,81.2
18025,80.9
18027,77.7
18029,86.5
18031,83.6
18033,84.0
18035,83.0
18037,86.5
18039,79.0
18041,82.9
18043,85.8
18045,83.2
18047,83.3
18049,81.2
18051,85.5
18053,83.5
18055,83.0
18057,90.7
18059,87.7
18061,84.2
18063,88.1
18065,84.3
18067,85.5
18069,83.8
18071,82.8
18073,85.3
18075,81.3
18077,83.5
18079,81.9
18081,86.2
18083,83.3
18085,82.7
18087,72.7
18089,83.6
18091,83.2
18093,82.9
18095,82.6
18097,81.7
18099,80.6
18101,82.8
18103,82.8
18105,83.5
18107,84.8
18109,85.4
18111,81.7
18113,80.1
18115,84.2
18117,82.4
18119,81.7
18121,80.4
18123,83.5
18125,84.1
18127,86.8
18129,88.2
18131,83.1
18133,84.0
18135,83.0
18137,82.9
18139,82.4
18141,83.9
18143,82.8
18145,84.0
18147,84.7
18149,81.7
18151,83.1
18153,83.3
18155,80.6
18157,83.9
18159,86.4
18161,82.5
18163,85.0
18165,84.5
18167,83.4
18169,83.9
18171,85.4
18173,86.6
18175,81.0
18177,82.0
18179,85.5
18181,81.3
18183,86.5
19001,90.3
19003,88.0
19005,86.3
19007,88.3
19009,87.5
19011,91.3
19013,89.2
19015,91.3
19017,92.4
19019,88.6
19021,85.8
19023,90.5
19025,89.8
19027,91.0
19029,89.2
19031,91.2
19033,90.3
19035,89.4
19037,88.9
19039,88.8
19041,89.5
19043,86.8
19045,90.6
19047,86.1
19049,92.2
19051,83.4
19053,86.1
19055,89.4
19057,89.9
19059,90.7
19061,91.1
19063,88.0
19065,89.8
19067,88.7
19069,86.7
19071,90.0
19073,89.2
19075,92.1
19077,89.3
19079,90.5
19081,89.7
19083,89.4
19085,90.5
19087,92.1
19089,87.9
19091,89.5
19093,89.1
19095,92.1
19097,88.9
19099,91.0
19101,86.8
19103,91.3
19105,90.6
19107,88.9
19109,90.5
19111,89.5
19113,91.7
19115,87.2
19117,87.7
19119,89.5
19121,90.2
19123,89.5
19125,91.7
19127,88.7
19129,91.0
19131,89.1
19133,87.9
19135,87.9
19137,88.8
19139,89.4
19141,89.1
19143,87.8
19145,90.1
19147,88.7
19149,91.5
19151,89.7
19153,90.5
19155,88.9
19157,91.1
19159,85.9
19161,89.0
19163,89.9
19165,91.0
19167,90.4
19169,92.4
19171,89.1
19173,87.0
19175,89.5
19177,85.9
19179,89.0
19181,92.0
19183,88.6
19185,87.6
19187,89.1
19189,91.3
19191,89.9
19193,86.6
19195,90.5
19197,88.9
20001,84.9
20003,84.0
20005,86.0
20007,83.2
20009,82.1
20011,84.5
20013,84.5
20015,87.5
20017,81.2
20019,79.7
20021,83.8
20023,81.1
20025,83.7
20027,85.4
20029,85.3
20031,86.9
20033,84.2
20035,84.5
20037,82.8
20039,80.4
20041,86.0
20043,84.1
20045,85.8
20047,81.5
20049,77.7
20051,86.2
20053,84.2
20055,76.6
20057,78.3
20059,87.2
20061,84.3
20063,80.5
20065,82.3
20067,78.2
20069,77.6
20071,80.4
20073,82.6
20075,75.7
20077,82.3
20079,85.9
20081,77.4
20083,85.2
20085,86.4
20087,87.9
20089,81.3
20091,90.1
20093,77.6
20095,85.3
20097,83.3
20099,85.0
20101,81.8
20103,88.2
20105,81.2
20107,83.7
20109,83.5
20111,80.5
20113,87.7
20115,84.2
20117,85.3
20119,78.5
20121,87.2
20123,86.1
20125,84.7
20127,83.2
20129,81.3
20131,86.8
20133,84.9
20135,84.0
20137,83.4
20139,86.9
20141,82.5
20143,86.0
20145,83.5
20147,84.1
20149,87.8
20151,85.9
20153,80.5
20155,84.6
20157,83.2
20159,83.5
20161,87.4
20163,82.9
20165,84.6
20167,82.7
20169,85.5
20171,83.0
20173,84.6
20175,75.2
20177,85.9
20179,82.7
20181,83.5
20183,83.0
20185,78.9
20187,74.8
20189,79.2
20191,86.4
20193,86.1
20195,83.3
20197,86.9
20199,77.8
20201,82.2
20203,78.1
20205,84.0
20207,81.9
20209,78.7
21001,77.7
21003,82.4
21005,85.5
21007,83.4
21009,82.8
21011,80.4
21013,79.9
21015,88.1
21017,81.1
21019,84.0
21021,84.1
21023,82.6
21025,80.2
21027,80.4
21029,85.1
21031,80.1
21033,82.7
21035,81.2
21037,86.8
21039,80.7
21041,82.3
21043,81.5
21045,76.1
21047,82.4
21049,83.8
21051,78.9
21053,79.2
21055,79.1
21057,79.0
21059,85.3
21061,78.1
21063,79.9
21065,80.4
21067,84.0
21069,79.2
21071,80.2
21073,84.6
21075,81.5
21077,81.3
21079,79.8
21081,82.7
21083,81.1
21085,80.8
21087,77.8
21089,84.2
21091,86.1
21093,85.3
21095,79.8
21097,83.2
21099,78.2
21101,84.7
21103,82.7
21105,80.5
21107,82.1
21109,79.1
21111,85.6
21113,82.8
21115,80.9
21117,86.3
21119,81.1
21121,79.3
21123,81.9
21125,80.2
21127,80.2
21129,80.4
21131,80.2
21133,80.9
21135,78.8
21137,79.7
21139,83.5
21141,81.9
21143,79.8
21145,85.4
21147,77.8
21149,82.3
21151,82.2
21153,81.2
21155,81.9
21157,84.7
21159,82.1
21161,83.1
21163,83.8
21165,77.5
21167,83.3
21169,80.0
21171,77.9
21173,82.6
21175,79.5
21177,82.3
21179,84.7
21181,78.7
21183,82.4
21185,90.3
21187,81.5
21189,80.6
21191,82.8
21193,81.4
21195,81.7
21197,80.1
21199,80.3
21201,78.7
21203,80.4
21205,80.9
21207,79.1
21209,86.9
21211,82.8
21213,83.4
21215,85.5
21217,82.0
21219,78.0
21221,82.3
21223,82.9
21225,83.4
21227,83.2
21229,81.4
21231,78.6
21233,80.8
21235,80.9
21237,81.3
21239,85.7
22001,79.5
22003,77.7
22005,84.3
22007,79.5
22009,78.8
22011,80.2
22013,79.7
22015,82.6
22017,80.8
22019,82.1
22021,76.5
22023,76.9
22025,75.8
22027,77.5
22029,77.8
22031,80.3
22033,82.9
22035,77.0
22037,80.9
22039,79.0
22041,76.0
22043,80.5
22045,79.7
22047,81.4
22049,80.9
22051,79.5
22053,79.9
22055,82.4
22057,80.6
22059,79.6
22061,80.1
22063,81.0
22065,77.4
22067,78.0
22069,78.8
22071,73.0
22073,79.3
22075,78.9
22077,80.3
22079,81.4
22081,77.6
22083,76.4
22085,76.2
22087,64.2
22089,84.4
22091,77.2
22093,83.4
22095,81.7
22097,78.6
22099,78.8
22101,79.5
22103,82.9
22105,80.0
22107,73.9
22109,79.7
22111,78.9
22113,78.0
22115,80.6
22117,77.1
22119,79.2
22121,82.1
22123,76.7
22125,79.0
22127,77.0
23001,87.4
23003,85.8
23005,88.8
23007,87.3
23009,85.9
23011,88.0
23013,86.1
23015,85.2
23017,86.2
23019,87.9
23021,85.6
23023,89.0
23025,86.4
23027,86.5
23029,83.0
23031,88.3
24001,85.8
24003,89.3
24005,88.1
24009,90.0
24011,83.0
24013,89.6
24015,87.8
24017,89.3
24019,85.0
24021,89.5
24023,85.3
24025,90.5
24027,91.8
24029,84.0
24031,87.5
24033,83.6
24035,87.7
24037,89.0
24039,82.4
24041,85.3
24043,87.0
24045,84.1
24047,84.1
24510,83.6
25001,95.0
25003,95.4
25005,94.4
25007,93.5
25009,95.1
25011,95.6
25013,94.8
25015,96.2
25017,95.4
25019,92.8
25021,96.7
25023,95.6
25025,93.1
25027,95.4
26001,83.5
26003,85.1
26005,86.5
26007,85.7
26009,84.6
26011,84.6
26013,84.0
26015,87.9
26017,87.2
26019,84.5
26021,84.2
26023,84.1
26025,85.8
26027,85.0
26029,86.2
26031,83.0
26033,82.4
26035,83.4
26037,89.6
26039,84.6
26041,86.3
26043,90.2
26045,88.7
26047,84.2
26049,87.8
26051,84.8
26053,83.8
26055,86.5
26057,85.2
26059,84.7
26061,85.4
26063,85.8
26065,86.0
26067,86.1
26069,84.8
26071,86.5
26073,84.9
26075,87.0
26077,87.3
26079,83.8
26081,86.2
26083,83.2
26085,81.0
26087,87.4
26089,86.1
26091,86.2
26093,90.3
26095,81.6
26097,82.8
26099,86.0
26101,85.4
26103,87.1
26105,84.9
26107,85.2
26109,86.6
26111,89.2
26113,83.5
26115,88.1
26117,84.7
26119,83.9
26121,86.2
26123,84.3
26125,88.3
26127,81.8
26129,84.4
26131,85.7
26133,85.3
26135,81.9
26137,87.0
26139,88.7
26141,84.1
26143,84.9
26145,87.1
26147,86.6
26149,83.9
26151,84.1
26153,83.5
26155,86.4
26157,85.3
26159,83.4
26161,89.7
26163,83.0
26165,85.4
27001,86.5
27003,90.6
27005,87.4
27007,85.7
27009,88.8
27011,87.1
27013,89.1
27015,90.9
27017,89.1
27019,93.1
27021,86.4
27023,89.3
27025,91.0
27027,89.7
27029,84.4
27031,86.2
27033,89.2
27035,88.2
27037,91.1
27039,90.5
27041,89.4
27043,88.0
27045,86.0
27047,87.5
27049,90.5
27051,88.6
27053,89.6
27055,90.3
27057,88.0
27059,89.3
27061,88.8
27063,89.7
27065,87.4
27067,88.7
27069,86.5
27071,87.7
27073,89.7
27075,89.5
27077,85.9
27079,89.6
27081,88.6
27083,88.7
27085,90.5
27087,85.8
27089,87.6
27091,89.5
27093,89.5
27095,86.0
27097,87.5
27099,88.2
27101,88.0
27103,90.5
27105,85.6
27107,86.6
27109,92.4
27111,88.1
27113,89.3
27115,87.0
27117,88.1
27119,88.9
27121,88.9
27123,88.5
27125,87.4
27127,88.3
27129,88.1
27131,89.5
27133,88.6
27135,88.8
27137,89.0
27139,91.4
27141,90.9
27143,87.8
27145,90.1
27147,91.0
27149,90.1
27151,88.5
27153,87.1
27155,86.5
27157,89.2
27159,88.1
27161,90.0
27163,93.1
27165,85.3
27167,89.9
27169,89.8
27171,90.2
27173,89.2
28001,78.8
28003,79.0
28005,77.3
28007,78.3
28009,77.3
28011,78.9
28013,77.0
28015,77.1
28017,76.0
28019,76.8
28021,80.2
28023,77.5
28025,77.2
28027,78.4
28029,79.5
28031,78.3
28033,82.1
28035,79.2
28037,77.7
28039,77.8
28041,76.5
28043,78.6
28045,77.4
28047,78.7
28049,81.6
28051,77.7
28053,77.0
28055,73.5
28057,80.0
28059,80.1
28061,78.3
28063,77.1
28065,78.6
28067,77.3
28069,74.7
28071,79.7
28073,80.7
28075,81.4
28077,78.6
28079,77.0
28081,80.3
28083,78.2
28085,79.4
28087,78.5
28089,84.8
28091,77.7
28093,77.7
28095,79.2
28097,77.8
28099,76.8
28101,79.5
28103,73.1
28105,77.5
28107,78.2
28109,76.7
28111,79.6
28113,79.1
28115,79.4
28117,78.7
28119,76.1
28121,83.2
28123,75.2
28125,77.5
28127,77.3
28129,79.0
28131,78.0
28133,77.2
28135,75.2
28137,79.9
28139,77.3
28141,77.9
28143,81.7
28145,79.7
28147,76.3
28149,81.4
28151,78.8
28153,76.9
28155,78.1
28157,76.8
28159,78.7
28161,79.0
28163,76.1
29001,82.6
29003,85.6
29005,82.9
29007,82.4
29009,80.9
29011,81.4
29013,81.4
29015,80.2
29017,81.5
29019,87.3
29021,85.2
29023,82.3
29025,83.5
29027,85.5
29029,82.4
29031,85.6
29033,82.3
29035,78.0
29037,87.0
29039,80.7
29041,83.4
29043,84.7
29045,80.9
29047,88.1
29049,85.9
29051,87.5
29053,83.5
29055,80.6
29057,81.7
29059,79.7
29061,79.2
29063,81.4
29065,80.3
29067,80.3
29069,81.2
29071,85.3
29073,83.3
29075,80.3
29077,83.3
29079,82.4
29081,81.3
29083,83.1
29085,77.4
29087,81.7
29089,83.1
29091,79.7
29093,81.5
29095,82.6
29097,82.1
29099,86.3
29101,83.4
29103,77.3
29105,81.3
29107,84.5
29109,80.8
29111,82.0
29113,84.5
29115,83.5
29117,82.9
29119,78.3
29121,81.6
29123,80.7
29125,80.5
29127,85.1
29129,80.7
29131,79.0
29133,80.6
29135,82.0
29137,83.2
29139,81.7
29141,77.8
29143,83.2
29145,82.3
29147,84.9
29149,78.6
29151,84.4
29153,77.2
29155,83.4
29157,84.2
29159,80.9
29161,82.1
29163,81.1
29165,90.8
29167,80.3
29169,84.0
29171,81.1
29173,85.0
29175,81.8
29177,86.1
29179,81.1
29181,79.7
29183,90.9
29185,79.1
29186,85.7
29187,83.6
29189,89.2
29195,81.9
29197,79.7
29199,78.3
29201,83.3
29203,78.9
29205,81.3
29207,81.0
29209,80.8
29211,79.3
29213,78.5
29215,79.4
29217,81.0
29219,85.3
29221,81.1
29223,79.7
29225,80.5
29227,78.2
29229,79.2
29510,80.7
30001,74.8
30003,71.6
30005,69.5
30007,76.7
30009,77.1
30011,65.3
30013,80.4
30015,70.3
30017,79.2
30019,76.4
30021,79.7
30023,79.9
30025,78.3
30027,75.7
30029,77.5
30031,80.6
30033,60.1
30035,70.4
30037,65.6
30039,70.2
30041,75.5
30043,83.7
30045,70.6
30047,72.8
30049,83.2
30051,76.9
30053,74.4
30055,70.4
30057,74.6
30059,73.5
30061,77.1
30063,79.4
30065,71.9
30067,76.8
30069,71.6
30071,70.3
30073,73.3
30075,67.4
30077,75.6
30079,72.7
30081,76.6
30083,79.3
30085,73.7
30087,77.0
30089,70.2
30091,78.4
30093,81.6
30095,82.0
30097,77.8
30099,74.4
30101,74.6
30103,70.6
30105,74.9
30107,70.0
30109,70.3
30111,80.3
31001,86.5
31003,84.1
31005,79.5
31007,80.0
31009,76.6
31011,86.3
31013,87.1
31015,77.3
31017,80.8
31019,87.0
31021,86.0
31023,87.4
31025,89.0
31027,85.7
31029,84.2
31031,79.1
31033,88.0
31035,85.2
31037,80.7
31039,83.1
31041,84.3
31043,81.5
31045,81.3
31047,80.8
31049,84.8
31051,85.1
31053,87.0
31055,86.4
31057,78.3
31059,87.1
31061,86.1
31063,82.5
31065,84.1
31067,87.5
31069,82.9
31071,78.6
31073,86.7
31075,80.8
31077,78.9
31079,84.3
31081,88.9
31083,83.9
31085,75.0
31087,83.8
31089,83.1
31091,81.8
31093,85.4
31095,87.0
31097,83.8
31099,88.0
31101,84.6
31103,67.6
31105,84.9
31107,83.2
31109,87.7
31111,87.5
31113,76.6
31115,78.4
31117,78.4
31119,85.5
31121,85.3
31123,83.2
31125,83.2
31127,87.7
31129,85.5
31131,88.8
31133,84.2
31135,83.6
31137,87.7
31139,85.4
31141,86.8
31143,87.1
31145,86.1
31147,84.6
31149,75.0
31151,86.7
31153,90.7
31155,88.7
31157,84.6
31159,90.0
31161,80.1
31163,82.4
31165,74.9
31167,86.1
31169,86.9
31171,75.0
31173,81.7
31175,83.4
31177,91.4
31179,86.0
31181,85.5
31183,75.2
31185,87.4
32001,77.4
32003,75.1
32005,80.8
32007,75.8
32009,68.2
32011,74.1
32013,76.1
32015,78.1
32017,73.7
32019,77.6
32021,77.0
32023,77.4
32027,71.5
32029,77.9
32031,76.1
32033,78.7
32510,75.7
33001,86.7
33003,84.5
33005,87.6
33007,85.1
33009,86.4
33011,88.1
33013,88.5
33015,89.2
33017,88.5
33019,86.3
34001,84.5
34003,86.9
34005,89.0
34007,85.4
34009,85.9
34011,82.6
34013,81.2
34015,88.9
34017,76.9
34019,92.7
34021,87.3
34023,85.9
34025,87.7
34027,91.3
34029,87.0
34031,80.3
34033,87.4
34035,90.6
34037,90.3
34039,83.0
34041,88.5
35001,80.1
35003,68.0
35005,75.0
35006,76.1
35007,78.9
35009,77.7
35011,69.2
35013,73.8
35015,80.7
35017,79.6
35019,72.4
35021,70.0
35023,71.4
35025,74.3
35027,72.2
35028,95.2
35029,69.8
35031,70.6
35033,75.2
35035,73.6
35037,75.2
35039,76.1
35041,73.2
35043,81.2
35045,72.6
35047,79.6
35049,75.9
35051,71.8
35053,73.0
35055,71.9
35057,74.8
35059,73.9
35061,77.3
36001,90.9
36003,89.2
36005,83.3
36007,88.8
36009,87.5
36011,88.2
36013,88.4
36015,89.0
36017,88.0
36019,87.5
36021,87.4
36023,88.8
36025,87.3
36027,89.2
36029,90.3
36031,86.2
36033,83.1
36035,88.1
36037,90.1
36039,86.4
36041,85.8
36043,88.5
36045,87.8
36047,84.3
36049,87.9
36051,89.6
36053,89.4
36055,90.7
36057,88.7
36059,89.5
36061,86.8
36063,89.6
36065,88.9
36067,89.5
36069,90.3
36071,87.8
36073,87.0
36075,88.9
36077,88.1
36079,92.0
36081,81.0
36083,90.4
36085,90.1
36087,89.4
36089,88.0
36091,90.8
36093,89.4
36095,88.2
36097,87.3
36099,86.9
36101,88.5
36103,88.5
36105,85.3
36107,89.9
36109,89.8
36111,86.5
36113,88.4
36115,86.8
36117,88.9
36119,88.0
36121,87.1
36123,86.3
37001,81.0
37003,79.9
37005,76.2
37007,81.6
37009,78.6
37011,76.4
37013,80.0
37015,80.9
37017,81.3
37019,80.9
37021,81.7
37023,79.2
37025,83.8
37027,79.4
37029,84.3
37031,82.1
37033,82.3
37035,80.7
37037,82.0
37039,79.7
37041,82.0
37043,79.6
37045,81.6
37047,79.9
37049,83.4
37051,83.9
37053,81.8
37055,80.8
