id,perc
13273, 79.0
13275, 78.7
13277, 72.9
13279, 75.8
13281, 78.1
13283, 78.5
13285, 78.8
13287, 74.0
13289, 79.1
13291, 76.6
13293, 79.1
13295, 80.2
13297, 79.7
13299, 77.5
13301, 78.7
13303, 79.1
13305, 75.8
13307, 75.1
13309, 76.9
13311, 76.8
13313, 71.9
13315, 76.8
13317, 78.8
13319, 79.6
13321, 76.9
15001, 89.4
15003, 92.7
15007, 89.9
15009, 90.3
16001, 86.0
16003, 77.0
16005, 82.6
16007, 82.3
16009, 78.5
16011, 77.2
16013, 77.8
16015, 80.7
16017, 79.8
16019, 84.3
16021, 76.5
16023, 82.8
16025, 72.2
16027, 77.5
16029, 83.5
16031, 76.8
16033, 68.6
16035, 80.1
16037, 82.1
16039, 80.2
16041, 79.5
16043, 74.7
16045, 77.0
16047, 72.3
16049, 78.7
16051, 79.6
16053, 71.7
16055, 81.3
16057, 82.3
16059, 79.5
16061, 77.3
16063, 71.1
16065, 83.7
16067, 75.3
16069, 83.3
16071, 82.0
16073, 68.4
16075, 78.8
16077, 76.0
16079, 81.1
16081, 71.4
16083, 77.6
16085, 80.1
16087, 74.8
17001, 88.0
17003, 86.0
17005, 88.7
17007, 85.3
17009, 89.4
17011, 87.1
17013, 86.5
17015, 86.5
17017, 83.9
17019, 87.0
17021, 87.9
17023, 87.9
17025, 87.2
17027, 89.3
17029, 86.7
17031, 81.2
17033, 87.3
17035, 87.4
17037, 86.8
17039, 88.9
17041, 82.4
17043, 89.3
17045, 88.0
17047, 88.1
17049, 89.2
17051, 85.9
17053, 88.8
17055, 86.3
17057, 88.0
17059, 85.5
17061, 86.7
17063, 89.6
17065, 86.4
17067, 87.3
17069, 86.7
17071, 84.7
17073, 88.6
17075, 87.5
17077, 85.2
17079, 86.7
17081, 87.7
17083, 88.3
17085, 86.3
17087, 87.1
17089, 85.0
17091, 86.7
17093, 90.6
17095, 87.5
17097, 87.7
17099, 87.6
17101, 87.7
17103, 88.5
17105, 89.0
17107, 89.2
17109, 86.7
17111, 89.1
17113, 90.1
17115, 87.8
17117, 88.0
17119, 88.3
17121, 87.4
17123, 88.4
17125, 87.1
17127, 87.5
17129, 89.3
17131, 89.1
17133, 91.8
17135, 89.3
17137, 88.8
17139, 87.6
17141, 88.0
17143, 88.5
17145, 86.8
17147, 90.1
17149, 85.6
17151, 86.1
17153, 84.6
17155, 88.4
17157, 88.9
17159, 87.4
17161, 87.0
17163, 88.4
17165, 86.9
17167, 88.8
17169, 84.8
17171, 88.1
17173, 86.4
17175, 87.8
17177, 87.8
17179, 89.9
17181, 85.9
17183, 87.5
17185, 88.0
17187, 85.1
17189, 88.8
17191, 86.6
17193, 87.3
17195, 87.6
17197, 89.4
17199, 87.1
17201, 85.2
17203, 90.5
18001, 81.1
18003, 82.4
18005, 83.1
18007, 82.1
18009, 82.9
18011, 89.7
18013, 82.0
18015, 83.8
18017, 78.7
18019, 84.0
18021, 83.8
18023, 81.0
18025, 82.9
18027, 79.0
18029, 86.7
18031, 83.2
18033, 83.8
18035, 83.2
18037, 84.8
18039, 79.0
18041, 83.0
18043, 85.7
18045, 84.3
18047, 85.0
18049, 82.4
18051, 87.2
18053, 82.8
18055, 82.8
18057, 90.6
18059, 87.5
18061, 84.4
18063, 89.2
18065, 82.8
18067, 85.5
18069, 84.7
18071, 81.7
18073, 84.7
18075, 82.8
18077, 82.5
18079, 82.6
18081, 86.9
18083, 83.5
18085, 80.3
18087, 74.7
18089, 81.9
18091, 82.8
18093, 82.4
18095, 83.6
18097, 81.4
18099, 80.9
18101, 84.4
18103, 82.4
18105, 82.3
18107, 83.2
18109, 84.7
18111, 82.0
18113, 80.3
18115, 84.2
18117, 82.6
18119, 81.5
18121, 80.6
18123, 84.7
18125, 84.8
18127, 86.4
18129, 88.4
18131, 83.0
18133, 85.4
18135, 82.4
18137, 85.5
18139, 83.8
18141, 81.9
18143, 83.2
18145, 83.9
18147, 86.6
18149, 82.2
18151, 83.0
18153, 84.0
18155, 82.2
18157, 82.4
18159, 84.7
18161, 83.1
18163, 84.7
18165, 84.5
18167, 82.5
18169, 84.6
18171, 84.9
18173, 88.2
18175, 82.6
18177, 82.4
18179, 85.8
18181, 80.7
18183, 86.0
19001, 89.6
19003, 87.4
19005, 83.8
19007, 87.7
19009, 87.1
19011, 90.8
19013, 88.8
19015, 90.5
19017, 92.4
19019, 89.7
19021, 84.8
19023, 89.4
19025, 89.2
19027, 90.9
19029, 88.7
19031, 91.1
19033, 90.1
19035, 89.9
19037, 88.6
19039, 86.7
19041, 88.9
19043, 87.2
19045, 91.4
19047, 84.8
19049, 92.0
19051, 83.3
19053, 86.8
19055, 89.8
19057, 90.3
19059, 90.2
19061, 90.9
19063, 86.2
19065, 87.9
19067, 89.5
19069, 85.8
19071, 90.5
19073, 89.8
19075, 91.5
