id,perc
18007, 82.4
18009, 83.8
18011, 88.7
18013, 82.6
18015, 84.1
18017, 80.4
18019, 83.7
18021, 83.2
18023, 79.5
18025, 81.7
18027, 78.6
18029, 85.3
18031, 82.9
18033, 83.8
18035, 82.8
18037, 85.0
18039, 76.7
18041, 82.6
18043, 86.6
18045, 83.6
18047, 84.0
18049, 82.0
18051, 86.4
18053, 83.1
18055, 83.5
18057, 89.7
18059, 86.2
18061, 85.2
18063, 88.6
18065, 83.9
18067, 84.5
18069, 83.4
18071, 81.4
18073, 84.5
18075, 82.6
18077, 83.5
18079, 82.6
18081, 85.8
18083, 83.5
18085, 79.5
18087, 65.1
18089, 83.2
18091, 84.4
18093, 82.6
18095, 83.1
18097, 80.1
18099, 80.0
18101, 84.2
18103, 82.7
18105, 83.2
18107, 82.9
18109, 83.9
18111, 83.4
18113, 79.7
18115, 84.1
18117, 82.3
18119, 82.8
18121, 79.5
18123, 84.0
18125, 85.0
18127, 86.2
18129, 88.0
18131, 82.6
18133, 83.9
18135, 83.2
18137, 83.8
18139, 83.0
18141, 82.9
18143, 83.2
18145, 83.3
18147, 85.3
18149, 82.1
18151, 82.8
18153, 83.2
18155, 80.7
18157, 81.3
18159, 85.3
18161, 82.8
18163, 84.9
18165, 84.9
18167, 82.4
18169, 84.8
18171, 83.7
18173, 87.0
18175, 80.9
18177, 81.0
18179, 84.7
18181, 80.6
18183, 85.5
19001, 89.2
19003, 87.1
19005, 81.8
19007, 87.3
19009, 85.8
19011, 90.7
19013, 89.2
19015, 90.9
19017, 91.8
19019, 88.6
19021, 85.2
19023, 89.2
19025, 88.5
19027, 90.5
19029, 87.9
19031, 90.8
19033, 90.1
19035, 88.6
19037, 88.3
19039, 86.4
19041, 88.8
19043, 86.3
19045, 90.7
19047, 83.2
19049, 91.6
19051, 82.1
19053, 85.0
19055, 88.5
19057, 89.8
19059, 89.2
19061, 91.5
19063, 86.8
19065, 87.7
19067, 88.3
19069, 84.6
19071, 89.3
19073, 88.8
19075, 91.3
19077, 89.1
19079, 89.9
19081, 88.7
19083, 89.1
19085, 89.2
19087, 89.4
19089, 87.1
19091, 88.5
19093, 89.7
19095, 91.7
19097, 88.4
19099, 89.6
19101, 85.6
19103, 90.4
19105, 89.4
19107, 87.8
19109, 89.2
19111, 88.8
19113, 91.2
19115, 85.2
19117, 88.2
19119, 88.2
19121, 90.5
19123, 89.4
19125, 91.5
19127, 86.8
19129, 90.5
19131, 88.3
19133, 87.2
19135, 87.1
19137, 88.9
19139, 88.2
19141, 88.0
19143, 86.5
19145, 88.9
19147, 88.1
19149, 91.3
19151, 88.7
19153, 89.8
19155, 88.6
19157, 89.9
19159, 84.5
19161, 87.4
19163, 89.7
19165, 90.0
19167, 87.9
19169, 89.6
19171, 86.1
19173, 87.0
19175, 88.7
19177, 85.0
19179, 87.8
19181, 92.2
19183, 87.3
19185, 84.1
19187, 88.5
19189, 89.9
19191, 90.0
19193, 85.2
19195, 88.9
19197, 88.2
20001, 83.9
20003, 83.1
20005, 85.6
20007, 81.7
20009, 80.4
20011, 83.9
20013, 81.6
20015, 86.3
20017, 78.2
20019, 78.3
20021, 83.3
20023, 78.2
20025, 83.6
20027, 84.5
20029, 82.6
20031, 86.3
20033, 81.3
20035, 84.0
20037, 81.9
20039, 79.7
20041, 85.0
20043, 84.4
20045, 82.3
20047, 80.6
20049, 76.6
20051, 85.6
20053, 84.8
20055, 78.1
20057, 77.8
20059, 86.7
20061, 86.0
20063, 77.2
20065, 81.2
20067, 79.6
20069, 77.4
20071, 81.4
20073, 81.3
20075, 72.2
20077, 81.3
20079, 84.5
20081, 78.4
20083, 82.7
20085, 84.1
20087, 86.0
20089, 80.0
20091, 89.4
20093, 75.5
20095, 84.9
20097, 81.9
20099, 84.6
20101, 81.2
20103, 89.0
20105, 79.6
20107, 82.1
20109, 81.4
20111, 78.7
20113, 87.5
20115,83.9
20117,85.0
20119,80.0
20121,87.6
20123,86.3
20125,81.9
20127,82.2
20129,79.3
20131,86.1
20133,83.7
20135,81.9
20137,84.5
20139,85.9
20141,81.8
20143,84.4
20145,84.4
20147,83.3
20149,87.5
20151,82.0
20153,79.5
20155,84.9
20157,81.9
20159,81.8
20161,86.2
20163,80.3
20165,83.4
20167,80.8
20169,83.0
20171,84.3
20173,82.9
20175,74.9
20177,84.7
20179,81.4
20181,79.1
20183,82.1
20185,76.9
20187,72.8
20189,75.5
20191,85.3
20193,82.8
20195,82.2
20197,85.4
20199,78.4
20201,81.8
20203,73.5
20205,81.9
20207,79.3
20209,76.3
21001,77.0
21003,80.4
21005,83.3
21007,83.1
21009,80.8
21011,81.3
21013,80.1
21015,87.1
21017,79.4
21019,82.7
21021,81.7
21023,81.6
21025,82.1
21027,78.7
21029,85.0
21031,79.1
21033,81.2
21035,80.8
21037,85.8
21039,80.1
21041,81.1
21043,81.5
21045,75.8
21047,82.5
21049,82.3
21051,82.2
21053,78.9
21055,79.2
21057,77.0
21059,84.9
21061,78.0
21063,80.3
21065,80.9
21067,81.5
21069,78.2
21071,81.1
21073,82.6
21075,81.9
21077,80.0
21079,78.3
21081,81.3
21083,78.4
21085,79.2
21087,78.9
21089,83.5
21091,84.9
21093,84.3
21095,80.1
21097,82.4
21099,79.4
21101,83.7
21103,80.9
21105,80.7
21107,81.6
21109,79.4
21111,83.9
21113,81.6
21115,82.3
21117,84.7
21119,82.4
21121,80.9
21123,80.1
21125,80.1
21127,81.7
21129,81.6
21131,81.7
21133,82.0
21135,78.7
21137,80.0
21139,80.6
21141,77.6
21143,81.6
21145,83.8
21147,78.3
21149,82.2
21151,81.1
21153,82.4
21155,80.9
21157,83.3
21159,84.2
21161,81.5
21163,82.9
21165,79.1
21167,82.8
21169,77.5
21171,76.2
21173,81.9
21175,80.7
21177,80.6
21179,83.4
21181,79.1
21183,82.3
21185,89.8
21187,81.3
21189,81.4
21191,82.3
21193,82.1
21195,82.0
21197,80.6
21199,80.4
21201,79.1
21203,79.0
21205,79.6
21207,78.6
21209,86.8
21211,81.1
21213,81.9
21215,83.8
21217,80.0
21219,76.5
21221,79.1
21223,81.8
21225,80.9
21227,81.2
21229,80.4
21231,77.8
21233,79.2
21235,82.0
21237,82.0
21239,82.1
22001,78.7
22003,78.4
22005,84.2
22007,81.7
22009,79.8
22011,78.7
22013,80.2
22015,81.4
22017,78.8
22019,81.8
22021,78.6
22023,77.3
22025,75.4
22027,78.6
22029,76.8
22031,77.7
22033,81.6
22035,77.4
22037,81.1
22039,80.7
22041,75.2
22043,78.8
22045,79.3
22047,81.4
22049,79.1
22051,77.2
22053,79.7
22055,79.9
22057,77.3
22059,78.6
22061,78.2
22063,80.5
22065,76.4
22067,77.7
22069,77.5
22071,77.3
22073,77.1
22075,79.3
22077,79.6
22079,80.3
22081,77.5
22083,76.3
22085,76.6
22087,74.5
22089,85.0
22091,76.6
22093,83.1
22095,80.7
22097,80.4
22099,78.9
22101,77.0
22103,81.9
22105,79.5
22107,73.1
22109,78.7
22111,77.1
22113,79.3
22115,81.0
22117,78.3
22119,78.6
22121,82.5
22123,75.9
22125,83.2
22127,77.9
23001,88.4
23003,85.5
23005,89.0
23007,87.0
23009,84.6
23011,89.2
23013,85.7
23015,86.4
23017,86.5
23019,87.8
23021,86.9
23023,89.7
23025,87.0
23027,85.5
23029,83.5
23031,89.0
24001,87.3
24003,89.9
24005,87.9
24009,91.3
24011,83.9
24013,91.3
24015,89.3
24017,90.2
24019,86.4
24021,90.5
24023,84.3
24025,90.8
24027,91.4
24029,84.9
24031,86.8
24033,83.0
24035,89.2
24037,90.1
24039,85.0
24041,86.0
24043,87.7
24045,85.0
24047,85.4
24510,84.3
25001,94.0
25003,94.9
25005,94.5
25007,91.7
25009,94.5
25011,95.3
25013,93.7
25015,95.2
25017,95.5
25019,91.9
25021,96.4
25023,95.3
25025,93.1
25027,95.2
26001,82.0
26003,84.5
26005,85.5
26007,85.2
26009,82.3
26011,81.3
26013,82.2
26015,87.6
26017,86.1
26019,82.3
26021,84.5
26023,84.8
26025,84.8
26027,83.6
26029,86.2
26031,82.0
26033,82.8
26035,83.6
26037,90.1
26039,84.8
26041,85.3
26043,87.2
26045,88.7
26047,84.2
26049,87.7
26051,82.7
26053,82.9
26055,86.3
26057,85.8
26059,84.3
26061,84.6
26063,84.4
26065,87.0
26067,87.1
26069,83.9
26071,83.7
26073,84.4
26075,86.0
26077,87.0
26079,83.3
26081,86.1
26083,82.7
26085,79.4
26087,85.6
26089,82.9
26091,85.3
26093,90.6
26095,83.0
26097,78.3
26099,86.0
26101,83.8
26103,87.2
26105,84.1
26107,83.2
26109,84.5
26111,88.7
26113,82.5
26115,89.0
26117,83.3
26119,81.6
26121,85.1
26123,82.7
26125,87.8
26127,80.4
26129,82.0
26131,82.6
26133,84.0
26135,79.0
26137,85.0
26139,88.1
26141,82.6
26143,82.3
26145,85.7
26147,85.7
26149,84.5
26151,82.5
26153,81.8
26155,86.4
26157,85.1
26159,82.3
26161,88.7
26163,82.5
26165,85.3
27001,86.7
27003,90.2
27005,87.7
27007,85.4
27009,89.8
27011,88.5
27013,89.0
27015,91.0
27017,88.5
27019,92.6
27021,85.6
27023,89.6
27025,90.8
27027,90.6
27029,84.8
27031,86.9
27033,88.7
27035,88.1
27037,92.3
27039,90.9
27041,89.1
27043,89.3
27045,86.7
27047,88.7
27049,89.8
27051,88.4
27053,88.6
27055,90.7
27057,87.1
27059,89.5
27061,88.9
27063,90.1
27065,88.4
27067,89.5
27069,88.7
27071,88.9
27073,89.7
27075,89.9
27077,87.3
27079,89.2
27081,88.4
27083,89.9
27085,90.6
27087,85.9
27089,88.8
27091,88.9
27093,89.0
27095,87.2
27097,88.4
27099,87.8
27101,89.2
27103,91.7
27105,84.2
27107,87.6
27109,91.6
27111,88.7
27113,90.0
27115,87.0
27117,88.6
27119,90.2
27121,88.2
27123,88.5
27125,89.1
27127,88.8
27129,88.9
27131,89.2
27133,89.9
27135,89.5
27137,89.4
27139,91.6
27141,90.6
27143,87.5
27145,89.7
27147,91.1
27149,89.5
27151,88.6
27153,85.0
27155,86.1
27157,89.4
27159,88.6
27161,90.9
27163,93.1
27165,84.2
27167,90.6
27169,87.8
27171,91.1
27173,89.6
28001,78.0
28003,78.8
28005,76.1
28007,78.7
28009,78.1
28011,80.5
28013,75.4
28015,76.7
28017,76.1
28019,77.7
28021,78.9
28023,78.2
28025,77.9
28027,79.6
28029,78.1
28031,77.7
28033,81.4
28035,78.7
28037,77.8
28039,78.9
28041,77.1
28043,79.1
28045,75.2
28047,77.2
28049,80.0
28051,77.6
28053,79.0
28055,75.2
28057,78.8
28059,79.3
28061,78.7
28063,78.7
28065,75.8
28067,77.2
28069,75.6
28071,76.5
28073,81.6
28075,80.3
28077,78.6
28079,75.6
28081,80.7
28083,78.2
28085,80.6
28087,77.4
28089,84.1
28091,77.9
28093,77.1
28095,79.4
28097,78.1
28099,76.3
28101,77.6
28103,73.8
28105,81.4
28107,78.9
28109,76.4
28111,78.3
28113,79.2
28115,77.9
28117,78.2
28119,77.9
28121,83.1
28123,73.5
28125,78.8
28127,78.0
28129,77.9
28131,77.7
28133,79.0
28135,75.7
28137,78.4
28139,75.2
28141,76.8
28143,79.4
28145,76.6
28147,77.1
28149,80.6
28151,79.1
28153,76.8
28155,78.1
28157,78.5
28159,76.9
28161,79.2
28163,79.7
29001,82.7
29003,85.5
29005,84.8
29007,84.7
29009,79.2
29011,82.4
29013,81.5
29015,79.6
29017,82.2
29019,85.9
29021,85.9
29023,83.4
29025,84.1
29027,85.6
29029,81.3
29031,85.0
29033,84.1
29035,79.3
29037,87.4
29039,80.2
29041,83.3
29043,84.4
29045,81.3
29047,88.8
29049,86.0
29051,88.6
29053,83.5
29055,82.7
29057,79.2
29059,81.4
29061,77.5
29063,83.8
29065,81.2
29067,79.9
29069,83.2
29071,85.5
29073,82.3
29075,80.7
29077,83.0
29079,82.4
29081,80.3
29083,83.5
29085,77.5
29087,82.3
29089,82.7
29091,82.1
29093,82.8
29095,82.0
29097,79.4
29099,86.0
29101,85.0
29103,74.9
29105,82.5
29107,84.8
29109,80.6
29111,82.6
29113,85.3
29115,83.6
29117,84.9
29119,77.2
29121,82.3
29123,81.1
29125,80.9
29127,85.9
29129,80.2
29131,81.8
29133,82.1
29135,81.1
29137,81.5
29139,82.5
29141,77.1
29143,83.8
29145,81.3
29147,85.8
29149,78.9
29151,84.4
29153,76.8
29155,85.6
29157,85.4
29159,80.0
29161,83.5
29163,82.0
29165,90.8
29167,81.1
29169,85.8
29171,79.5
29173,85.0
29175,84.5
29177,86.6
29179,81.2
29181,80.7
29183,90.7
29185,80.5
29186,86.0
29187,84.7
29189,88.3
29195,82.9
29197,80.3
29199,74.5
29201,84.5
29203,77.8
29205,80.9
29207,82.1
29209,79.5
29211,78.0
29213,76.8
29215,80.7
29217,82.1
29219,86.4
29221,82.5
29223,81.5
29225,80.2
29227,78.5
29229,79.5
29510,80.7
30001,73.1
30003,72.7
30005,70.4
30007,77.4
30009,80.0
30011,69.2
30013,81.4
30015,74.3
30017,81.3
30019,79.7
30021,83.7
30023,81.2
30025,80.5
30027,75.7
30029,77.7
30031,82.3
30033,60.6
30035,73.0
30037,69.8
30039,72.7
30041,77.4
30043,82.8
30045,69.3
30047,71.0
30049,84.6
30051,75.0
30053,75.1
30055,70.7
30057,75.2
30059,70.2
30061,73.7
30063,79.5
30065,75.3
30067,76.8
30069,65.9
30071,72.9
30073,71.9
30075,70.0
30077,78.6
30079,70.5
30081,76.2
30083,79.0
30085,74.8
30087,79.0
30089,70.3
30091,78.1
30093,82.7
30095,83.5
30097,77.2
30099,75.0
30101,78.1
30103,72.6
30105,76.0
30107,71.5
30109,74.0
30111,82.4
31001,85.8
31003,84.5
31005,79.3
31007,79.8
31009,70.1
31011,87.2
31013,86.7
31015,78.6
31017,79.4
31019,86.8
31021,85.8
31023,88.7
31025,89.5
31027,83.2
31029,83.7
31031,79.9
31033,87.1
31035,85.9
31037,79.0
31039,83.1
31041,84.1
31043,80.0
31045,82.3
31047,81.1
31049,82.7
31051,85.1
31053,86.3
31055,86.2
31057,79.3
31059,87.6
31061,85.6
31063,83.2
31065,85.2
31067,89.2
31069,81.2
31071,78.6
31073,87.5
31075,78.8
31077,77.6
31079,83.3
31081,89.4
31083,84.9
31085,70.8
31087,81.9
31089,83.4
31091,82.0
31093,84.5
31095,87.1
31097,83.1
31099,89.2
31101,82.0
31103,67.4
31105,84.1
31107,81.0
31109,88.2
31111,89.1
31113,78.1
31115,79.7
31117,76.0
31119,84.1
31121,85.3
31123,84.7
31125,84.6
31127,87.3
31129,85.4
31131,88.1
31133,83.8
31135,86.3
31137,89.3
31139,85.6
31141,86.6
31143,87.6
31145,86.8
31147,84.8
31149,76.6
31151,85.7
31153,90.8
31155,89.7
31157,84.1
31159,90.5
31161,80.9
31163,83.0
31165,79.3
31167,86.5
31169,86.0
31171,74.4
31173,81.5
31175,81.6
31177,90.9
31179,85.3
31181,85.1
31183,76.3
31185,88.1
32001,76.9
32003,74.6
32005,79.1
32007,76.1
32009,66.5
32011,79.0
32013,74.3
32015,77.8
32017,73.0
32019,75.1
32021,76.5
32023,75.4
32027,71.6
32029,74.9
32031,75.4
32033,78.5
32510,76.0
33001,84.9
33003,82.1
33005,85.4
33007,82.6
33009,85.7
33011,88.1
33013,87.3
33015,88.6
33017,85.1
33019,86.0
34001,84.5
34003,85.4
34005,89.7
34007,85.4
34009,85.3
34011,80.4
34013,80.9
34015,88.6
34017,77.0
34019,92.4
34021,86.3
34023,84.9
34025,88.4
34027,90.2
34029,87.0
34031,79.8
34033,87.6
34035,89.9
34037,89.3
34039,81.7
34041,87.8
35001,79.7
35003,68.9
35005,76.6
35006,74.8
35007,79.2
35009,78.0
35011,73.9
35013,74.1
35015,82.1
35017,79.7
35019,78.3
35021,70.2
35023,75.2
35025,75.3
35027,74.5
35028,95.1
35029,72.1
35031,68.6
35033,77.3
35035,75.8
35037,76.2
35039,77.0
35041,75.3
35043,82.3
35045,71.1
35047,80.4
35049,77.2
35051,75.3
35053,74.3
35055,75.0
35057,76.1
35059,75.7
35061,77.9
36001,89.8
36003,87.8
36005,83.0
36007,88.2
36009,85.9
36011,87.1
36013,87.9
36015,89.3
36017,88.0
36019,88.7
36021,86.7
36023,88.6
36025,86.7
36027,89.1
36029,90.0
36031,86.5
36033,83.9
36035,87.1
36037,88.6
36039,87.0
36041,82.8
36043,87.3
36045,86.6
36047,83.8
36049,86.7
36051,89.5
36053,88.6
36055,90.0
36057,87.0
36059,88.4
36061,87.6
36063,88.8
36065,89.6
36067,88.2
36069,89.4
36071,88.1
36073,87.0
36075,88.4
36077,87.0
36079,90.1
36081,79.3
36083,89.2
36085,90.3
36087,87.8
36089,84.4
36091,90.8
36093,88.2
36095,87.9
36097,87.2
36099,86.6
36101,87.2
36103,88.2
36105,84.3
36107,89.0
36109,88.1
36111,86.9
36113,88.0
36115,86.6
36117,88.5
36119,87.3
36121,87.9
36123,85.2
37001,78.7
37003,79.8
37005,69.9
37007,81.9
37009,77.0
37011,74.6
37013,81.1
37015,82.4
37017,78.5
37019,80.1
37021,79.1
37023,79.9
37025,81.6
37027,80.7
37029,84.0
37031,80.9
37033,81.1
37035,79.6
37037,80.0
37039,78.1
37041,81.6
37043,77.9
37045,82.4
37047,78.5
37049,82.4
37051,82.8
37053,82.0
37055,78.3
37057,80.1
37059,82.2
37061,71.6
37063,80.9
37065,81.2
37067,81.4
37069,79.7
37071,80.2
37073,82.2
37075,75.1
37077,82.2
37079,76.2
37081,80.6
37083,81.2
37085,79.6
